PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
533127080,RL,-1,14541,Pave,,AllPub,NoRidge,1Fam,2Story,8,7,1993,1993,Gd,Gd,326.0,1338.0,Y,2520,1.0,0.0,2,1,5,1,10,Attchd,1993.0,3.0,796.0,TA,TA,Y,,11-2006,310000.0
527162120,RL,60,7500,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1998,1999,Gd,TA,476.0,952.0,Y,1636,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,440.0,TA,TA,Y,,10-2009,191000.0
528477020,FV,84,11096,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,1632.0,1656.0,Y,1656,0.0,0.0,2,0,3,1,7,Attchd,2006.0,3.0,826.0,TA,TA,Y,,07-2007,249700.0
908186060,RM,35,3675,Pave,,AllPub,Edwards,TwnhsE,SLvl,5,5,2005,2005,TA,TA,0.0,547.0,Y,1072,1.0,0.0,1,0,2,1,5,Basment,2005.0,2.0,525.0,TA,TA,Y,,05-2006,145000.0
907202130,RL,-1,9286,Pave,,AllPub,CollgCr,1Fam,1Story,5,7,1977,1989,TA,TA,1072.0,1268.0,Y,1268,0.0,0.0,1,1,3,1,5,Detchd,1978.0,1.0,252.0,TA,TA,Y,,10-2009,143500.0
908128050,RL,90,10012,Pave,,AllPub,Edwards,1Fam,SFoyer,4,5,1972,1972,TA,TA,38.0,1138.0,Y,1181,1.0,0.0,2,0,3,1,6,Detchd,1974.0,2.0,588.0,TA,TA,Y,MnPrv,04-2008,137500.0
905480180,RL,60,9060,Pave,,AllPub,Edwards,1Fam,1Story,5,6,1957,2006,TA,TA,0.0,0.0,Y,1340,0.0,0.0,1,0,3,1,7,Attchd,1957.0,1.0,252.0,TA,TA,Y,MnPrv,06-2007,120000.0
535450310,RL,78,10496,Pave,,AllPub,NAmes,1Fam,1.5Fin,6,6,1949,1950,TA,TA,844.0,1040.0,Y,1846,0.0,0.0,2,0,3,1,7,Attchd,1949.0,1.0,315.0,TA,TA,Y,GdWo,01-2007,143000.0
533236040,FV,24,2645,Pave,Pave,AllPub,Somerst,Twnhs,2Story,8,5,1999,2000,Gd,TA,776.0,776.0,Y,1441,0.0,0.0,2,1,2,1,5,Detchd,1999.0,2.0,492.0,TA,TA,Y,,11-2007,174000.0
923275090,RL,37,6951,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,1984,1985,TA,TA,218.0,876.0,Y,923,1.0,0.0,1,0,3,1,5,Attchd,1984.0,1.0,264.0,TA,TA,Y,MnPrv,10-2008,119500.0
528340030,RL,89,10557,Pave,,AllPub,NoRidge,1Fam,2Story,9,5,1998,1998,Gd,TA,736.0,1408.0,Y,3078,1.0,0.0,2,1,4,1,9,Attchd,1998.0,3.0,806.0,TA,TA,Y,,07-2007,410000.0
905451340,RL,68,9571,Pave,,AllPub,Edwards,1Fam,1Story,5,3,1958,1958,TA,Fa,1276.0,1276.0,Y,1276,0.0,0.0,1,0,3,1,5,Attchd,1958.0,1.0,350.0,TA,TA,Y,,06-2009,60000.0
902105050,RM,90,15660,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,8,1910,2003,TA,Gd,240.0,240.0,Y,1306,0.0,0.0,1,1,3,1,6,Detchd,1959.0,2.0,472.0,Fa,TA,N,MnPrv,07-2009,130000.0
903430040,RM,40,5680,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,5,4,1901,1950,TA,TA,592.0,592.0,N,1173,0.0,0.0,2,0,3,1,7,Detchd,1920.0,1.0,240.0,TA,Fa,Y,MnPrv,09-2007,113000.0
905426200,RL,65,11479,Pave,,AllPub,Edwards,1Fam,1Story,6,7,1950,1987,TA,TA,172.0,663.0,Y,1074,1.0,0.0,1,0,3,1,6,Attchd,1987.0,1.0,467.0,TA,TA,Y,MnPrv,06-2010,144500.0
528102040,RL,96,12456,Pave,,AllPub,NridgHt,1Fam,1Story,10,5,2006,2007,Ex,TA,528.0,1700.0,Y,1718,1.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,786.0,TA,TA,Y,,07-2009,337500.0
923203010,RM,62,6710,Pave,,AllPub,Mitchel,TwnhsE,SFoyer,6,5,1996,1997,TA,TA,0.0,920.0,Y,936,2.0,0.0,0,1,0,1,3,Attchd,1996.0,2.0,460.0,TA,TA,Y,,06-2007,140000.0
528110080,RL,107,13891,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2007,2008,Gd,TA,310.0,1710.0,Y,1710,1.0,0.0,2,0,2,1,6,Attchd,2007.0,3.0,866.0,TA,TA,Y,,01-2008,372402.0
905202190,RL,-1,20355,Pave,,AllPub,ClearCr,1Fam,1Story,7,6,1967,1967,TA,TA,229.0,1865.0,Y,1830,1.0,0.0,1,0,2,1,6,Attchd,1967.0,2.0,521.0,TA,TA,Y,,06-2006,278000.0
914467040,RL,85,11050,Pave,,AllPub,Mitchel,1Fam,2Story,8,5,1998,1999,Gd,TA,434.0,1049.0,Y,1916,1.0,0.0,2,1,3,1,8,Attchd,1998.0,3.0,741.0,TA,TA,Y,,05-2010,254900.0
533223010,FV,35,3735,Pave,,AllPub,Somerst,TwnhsE,2Story,7,5,1999,1999,Gd,TA,241.0,691.0,Y,1452,1.0,0.0,2,1,3,1,6,Detchd,1999.0,2.0,506.0,TA,TA,Y,,03-2006,183900.0
534176250,RL,80,9600,Pave,,AllPub,NWAmes,1Fam,1Story,7,5,1969,1969,TA,TA,1164.0,1164.0,Y,1164,0.0,0.0,1,1,3,1,6,Attchd,1969.0,2.0,528.0,TA,TA,Y,,07-2006,140000.0
909425130,RL,90,13339,Pave,,AllPub,Crawfor,1Fam,1Story,6,6,1960,1960,TA,TA,621.0,1561.0,Y,1561,1.0,0.0,2,0,3,1,6,Attchd,1960.0,2.0,463.0,TA,TA,Y,,05-2009,193000.0
902406020,RM,65,9750,Pave,,AllPub,OldTown,1Fam,1Story,5,6,1959,1959,TA,TA,784.0,984.0,Y,984,1.0,0.0,1,0,2,1,5,Detchd,1959.0,1.0,308.0,TA,TA,N,,06-2008,110000.0
907265100,RL,96,11690,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,1999,2000,Gd,TA,850.0,850.0,Y,1764,0.0,0.0,2,1,3,1,7,Attchd,1999.0,2.0,560.0,TA,TA,Y,,06-2008,
905426100,RL,78,7800,Pave,,AllPub,Edwards,1Fam,2Story,5,8,1948,2002,TA,Gd,293.0,896.0,Y,2008,1.0,0.0,3,0,3,1,8,Attchd,1948.0,1.0,230.0,TA,TA,Y,,08-2006,225000.0
533223110,FV,-1,4447,Pave,,AllPub,Somerst,TwnhsE,2Story,7,5,2003,2003,Gd,TA,530.0,530.0,Y,1080,0.0,0.0,2,1,2,1,4,Attchd,2003.0,2.0,496.0,TA,TA,Y,,07-2006,139000.0
908127050,RL,73,16133,Pave,,AllPub,Edwards,1Fam,1Story,5,4,1969,1969,TA,TA,329.0,1176.0,Y,1176,1.0,0.0,1,0,2,1,5,Attchd,1969.0,1.0,360.0,TA,TA,Y,,12-2006,119900.0
535175030,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1958,1988,TA,TA,0.0,1240.0,Y,1632,1.0,0.0,2,0,3,1,6,Attchd,1958.0,1.0,338.0,TA,TA,Y,MnPrv,04-2009,139000.0
907290260,RL,120,15611,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2006,2006,Gd,TA,1079.0,1079.0,Y,1919,0.0,0.0,2,1,3,1,8,Attchd,2006.0,2.0,685.0,Gd,TA,Y,,07-2006,233230.0
902100110,RM,62,9856,Pave,Grvl,AllPub,OldTown,1Fam,2Story,5,8,1900,2005,Gd,Gd,716.0,716.0,Y,2014,0.0,0.0,2,0,5,1,8,Detchd,1900.0,2.0,624.0,TA,TA,Y,,06-2006,169000.0
905107250,RL,86,11227,Pave,,AllPub,Sawyer,1Fam,2Story,5,5,1968,1968,TA,Gd,0.0,720.0,Y,1440,0.0,0.0,1,1,4,1,7,Attchd,1968.0,2.0,480.0,TA,TA,Y,MnPrv,03-2010,163000.0
908152180,RL,-1,9555,Pave,,AllPub,Edwards,Duplex,2Story,5,6,1979,1979,TA,TA,0.0,0.0,Y,2233,0.0,0.0,2,1,5,2,11,Attchd,1979.0,2.0,579.0,TA,Gd,Y,,02-2007,141000.0
532351140,RM,68,8930,Pave,,AllPub,Sawyer,Duplex,1.5Fin,6,5,1978,1978,TA,TA,0.0,0.0,Y,1902,0.0,0.0,2,0,4,2,8,Attchd,1978.0,2.0,539.0,TA,TA,Y,,04-2010,112000.0
534276230,RL,70,8393,Pave,,AllPub,NAmes,Duplex,1Story,5,5,1959,2005,TA,TA,1098.0,1626.0,Y,1712,0.0,0.0,2,0,4,2,8,Attchd,2005.0,2.0,588.0,TA,TA,Y,,06-2006,145000.0
527355150,RL,80,9600,Pave,,AllPub,NWAmes,1Fam,1Story,8,5,1981,1981,Gd,TA,1420.0,2524.0,Y,2524,1.0,0.0,2,1,4,1,9,Attchd,1981.0,2.0,542.0,TA,TA,Y,MnPrv,07-2009,278000.0
534128100,RL,-1,12936,Pave,,AllPub,NWAmes,1Fam,2Story,6,6,1972,1972,TA,TA,130.0,723.0,Y,1395,0.0,1.0,1,1,3,1,6,Attchd,1972.0,2.0,497.0,TA,TA,Y,,12-2009,162000.0
908127070,RL,80,8240,Pave,,AllPub,Edwards,1Fam,1Story,6,6,1960,1960,TA,TA,1179.0,1179.0,Y,1179,0.0,0.0,1,0,2,1,5,Attchd,1960.0,2.0,622.0,TA,TA,P,GdPrv,06-2007,110000.0
534128210,RL,-1,11029,Pave,,AllPub,NWAmes,1Fam,2Story,6,7,1968,1984,TA,TA,435.0,1054.0,Y,2654,1.0,0.0,2,1,4,1,9,Attchd,1968.0,2.0,619.0,TA,TA,Y,,08-2006,250000.0
905105200,RL,65,7800,Pave,,AllPub,Sawyer,1Fam,1Story,5,7,1966,2008,TA,TA,150.0,864.0,Y,892,1.0,0.0,1,0,3,1,5,Detchd,1966.0,1.0,416.0,TA,TA,Y,,06-2010,137900.0
909101070,RL,45,8212,Pave,Grvl,AllPub,Edwards,1Fam,1Story,3,3,1914,1950,TA,Fa,661.0,864.0,N,864,1.0,0.0,1,0,2,1,5,Detchd,1938.0,1.0,200.0,TA,Fa,Y,,06-2010,58500.0
527110130,RL,56,8872,Pave,,AllPub,Gilbert,1Fam,SLvl,6,5,1997,1997,TA,TA,384.0,384.0,Y,1384,0.0,0.0,2,1,3,1,7,BuiltIn,1997.0,2.0,390.0,TA,TA,Y,,03-2007,161500.0
528108150,RL,98,12704,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2007,2007,Gd,TA,570.0,1582.0,Y,1582,1.0,0.0,2,0,3,1,7,Attchd,2007.0,3.0,905.0,TA,TA,Y,,01-2008,317500.0
531367050,RL,76,10142,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,2004,2004,Gd,TA,300.0,956.0,Y,2084,1.0,0.0,2,1,4,1,8,BuiltIn,2004.0,2.0,618.0,TA,TA,Y,,01-2010,233000.0
909279040,RL,80,11600,Pave,,AllPub,Crawfor,1Fam,1Story,4,5,1922,1950,TA,TA,700.0,700.0,Y,1180,0.0,0.0,1,0,2,1,5,Detchd,1922.0,1.0,252.0,TA,Fa,Y,,07-2006,137500.0
909275020,RH,82,7136,Pave,,AllPub,Crawfor,Duplex,2Story,6,6,1946,1950,TA,TA,495.0,979.0,N,1958,0.0,0.0,2,0,4,2,8,Attchd,1946.0,2.0,492.0,TA,TA,Y,,08-2007,145000.0
905480210,RL,60,9084,Pave,,AllPub,Edwards,1Fam,2Story,4,5,1940,1950,TA,TA,755.0,755.0,Y,1510,1.0,0.0,1,0,4,1,7,Detchd,1940.0,1.0,296.0,Fa,Po,P,MnPrv,10-2009,108000.0
527182020,RL,30,3701,Pave,,AllPub,StoneBr,TwnhsE,1Story,8,5,1987,1987,TA,TA,1191.0,1191.0,Y,1204,0.0,0.0,2,0,2,1,5,Attchd,1987.0,2.0,461.0,TA,TA,Y,,08-2006,130000.0
527359160,RL,64,8991,Pave,,AllPub,NWAmes,1Fam,SLvl,7,6,1976,1976,TA,TA,0.0,1228.0,Y,1324,0.0,1.0,2,0,3,1,5,Attchd,1976.0,2.0,585.0,TA,TA,Y,,02-2007,174000.0
527226010,RL,-1,14762,Pave,,AllPub,Gilbert,1Fam,2Story,5,6,1948,1950,TA,TA,0.0,0.0,Y,2320,0.0,0.0,2,0,2,1,7,Attchd,1979.0,2.0,672.0,TA,TA,P,,05-2006,169000.0
528228435,RL,43,3182,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1357.0,1373.0,Y,1555,0.0,0.0,2,0,2,1,7,Attchd,2005.0,2.0,430.0,TA,TA,Y,,05-2009,192500.0
909254140,RL,40,4280,Pave,,AllPub,Crawfor,1Fam,1Story,5,6,1913,2002,TA,TA,75.0,440.0,N,694,0.0,0.0,1,0,2,1,4,Detchd,1990.0,1.0,352.0,Gd,TA,P,MnPrv,03-2007,90350.0
909475300,RL,-1,21695,Pave,,AllPub,Crawfor,1Fam,1Story,6,9,1988,2007,Gd,Gd,72.0,880.0,Y,1680,1.0,0.0,2,0,3,1,5,Attchd,1988.0,2.0,540.0,TA,TA,Y,,12-2009,222000.0
917425190,RL,50,35133,Grvl,,AllPub,Timber,1Fam,1Story,5,4,1963,1963,TA,TA,413.0,1572.0,Y,1572,1.0,0.0,1,1,3,1,5,2Types,1963.0,3.0,995.0,TA,TA,Y,,05-2007,186700.0
533125080,RL,-1,9205,Pave,,AllPub,NoRidge,1Fam,2Story,6,5,1990,1991,Gd,TA,226.0,930.0,Y,2683,1.0,0.0,2,1,4,1,9,Attchd,1990.0,2.0,473.0,TA,TA,Y,,06-2008,290000.0
535382150,RL,60,5400,Pave,,AllPub,OldTown,1Fam,1Story,5,6,1920,1950,TA,TA,691.0,691.0,Y,691,0.0,0.0,1,0,2,1,4,Detchd,1920.0,1.0,216.0,Fa,TA,N,,01-2007,86000.0
905427010,RL,114,19950,Pave,,AllPub,Edwards,1Fam,2Story,6,7,1928,1950,TA,TA,672.0,672.0,Y,2009,0.0,0.0,2,0,4,1,8,2Types,1928.0,3.0,795.0,TA,TA,P,,12-2006,235000.0
916326010,RL,-1,16669,Pave,,AllPub,Timber,1Fam,1Story,8,6,1981,1981,Gd,TA,1686.0,1686.0,Y,1707,0.0,0.0,2,1,2,1,6,Attchd,1981.0,2.0,511.0,TA,TA,Y,,01-2006,228000.0
905352010,RL,-1,11075,Pave,,AllPub,ClearCr,1Fam,1Story,6,5,1984,1984,TA,TA,0.0,1190.0,Y,1522,0.0,0.0,2,0,3,1,7,Attchd,1984.0,2.0,552.0,TA,TA,Y,GdPrv,02-2007,182000.0
528150040,RL,94,13615,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2006,2006,Ex,TA,1802.0,1802.0,Y,1802,0.0,0.0,2,1,3,1,7,Attchd,2006.0,3.0,843.0,TA,TA,Y,,06-2007,372000.0
907202050,RL,61,8800,Pave,,AllPub,CollgCr,1Fam,1Story,5,7,1977,2008,TA,TA,364.0,1040.0,Y,1040,0.0,0.0,2,0,3,1,5,Detchd,1977.0,2.0,484.0,TA,TA,Y,,09-2009,150500.0
533213040,FV,34,3230,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,6,5,1999,1999,TA,TA,348.0,729.0,Y,1471,0.0,0.0,2,1,3,1,6,Detchd,1999.0,2.0,440.0,TA,TA,Y,,03-2009,172500.0
528441020,RL,75,9675,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2005,2005,Gd,TA,772.0,1113.0,Y,1971,0.0,0.0,2,1,3,1,8,Attchd,2005.0,2.0,689.0,TA,TA,Y,,02-2009,253000.0
528110040,RL,107,13891,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2007,2007,Ex,TA,740.0,2552.0,Y,2552,1.0,0.0,2,0,3,1,8,Attchd,2007.0,3.0,932.0,TA,TA,Y,,10-2007,479069.0
528181070,RL,34,4590,Pave,,AllPub,NridgHt,Twnhs,1Story,8,5,2006,2006,Gd,TA,1530.0,1554.0,Y,1554,0.0,0.0,2,0,2,1,6,Attchd,2006.0,2.0,627.0,TA,TA,Y,,05-2007,209500.0
528482130,FV,75,9375,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2003,2004,Gd,TA,912.0,912.0,Y,2094,0.0,0.0,2,1,4,1,8,BuiltIn,2003.0,2.0,615.0,TA,TA,Y,,11-2009,263000.0
909177120,RL,60,7290,Pave,,AllPub,SWISU,1Fam,1Story,7,8,1921,1950,TA,TA,1228.0,1228.0,Y,1424,0.0,0.0,2,0,2,1,7,Attchd,1921.0,1.0,312.0,TA,TA,Y,,04-2008,168000.0
527302210,RL,85,14450,Pave,,AllPub,NWAmes,1Fam,1Story,7,5,1979,1979,Gd,TA,469.0,1782.0,Y,1782,0.0,1.0,2,0,3,1,6,Attchd,1979.0,2.0,551.0,TA,TA,Y,,03-2008,220000.0
528458150,FV,112,12217,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2007,2007,Gd,TA,210.0,955.0,Y,1880,1.0,0.0,2,1,3,1,8,Attchd,2007.0,3.0,880.0,TA,TA,Y,,12-2007,310013.0
528108160,RL,109,14154,Pave,,AllPub,NridgHt,1Fam,2Story,7,5,2006,2006,Gd,TA,1063.0,1063.0,Y,2172,0.0,0.0,2,1,3,1,9,Attchd,2006.0,3.0,947.0,TA,TA,Y,,08-2007,280000.0
535105110,RL,100,9600,Pave,,AllPub,NAmes,1Fam,SLvl,6,5,1961,1961,TA,TA,618.0,1218.0,Y,1254,1.0,0.0,1,0,3,1,6,Attchd,1961.0,2.0,525.0,TA,TA,Y,,05-2007,158500.0
916403130,RL,-1,11170,Pave,,AllPub,Timber,1Fam,2Story,7,5,1990,1991,TA,TA,0.0,1216.0,Y,2514,0.0,0.0,2,1,4,1,8,Attchd,1990.0,2.0,693.0,TA,TA,Y,GdPrv,04-2006,250000.0
535451170,RL,60,7200,Pave,,AllPub,NAmes,Duplex,1Story,4,5,1949,1950,TA,TA,0.0,0.0,N,1040,0.0,0.0,2,0,2,2,6,Detchd,1956.0,2.0,420.0,TA,TA,Y,,06-2009,90000.0
535303030,RL,95,14250,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1957,1957,TA,TA,998.0,998.0,Y,1790,0.0,0.0,2,0,3,1,6,Attchd,1957.0,2.0,540.0,TA,TA,Y,,09-2008,180000.0
903225040,RM,50,6125,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1939,1998,TA,Gd,422.0,728.0,Y,1274,0.0,0.0,2,0,3,1,6,Detchd,1939.0,1.0,224.0,Fa,TA,Y,,03-2007,135000.0
534201130,RL,75,9750,Pave,,AllPub,NAmes,1Fam,SLvl,5,5,1967,1967,TA,TA,100.0,980.0,Y,980,0.0,0.0,2,0,3,1,6,Attchd,1967.0,1.0,384.0,TA,TA,Y,,10-2006,135500.0
903429110,RM,68,9928,Pave,Grvl,AllPub,OldTown,1Fam,2Story,7,8,1915,1994,TA,Gd,672.0,672.0,Y,1944,0.0,0.0,2,0,3,1,8,Detchd,1915.0,1.0,216.0,TA,TA,N,,06-2009,179900.0
907200250,RL,72,9720,Pave,,AllPub,CollgCr,1Fam,SLvl,5,7,1977,1977,TA,TA,240.0,995.0,Y,1009,0.0,0.0,2,0,3,1,6,Detchd,1977.0,2.0,576.0,TA,TA,Y,MnPrv,06-2007,160000.0
905104240,RL,70,8425,Pave,,AllPub,Sawyer,2fmCon,1Story,5,6,1971,1990,TA,TA,20.0,768.0,Y,868,1.0,0.0,1,0,2,1,6,Detchd,1989.0,2.0,576.0,TA,TA,Y,GdPrv,05-2007,119900.0
528180070,RL,61,7658,Pave,,AllPub,NridgHt,TwnhsE,1Story,9,5,2005,2005,Ex,TA,1296.0,1752.0,Y,1752,1.0,0.0,2,0,2,1,6,Attchd,2005.0,2.0,576.0,TA,TA,Y,,02-2010,319900.0
916460020,RL,-1,7777,Pave,,AllPub,Timber,1Fam,1Story,6,5,1996,1996,Gd,TA,1491.0,1491.0,Y,1491,0.0,0.0,2,0,3,1,7,Attchd,1996.0,2.0,571.0,TA,TA,Y,,11-2007,178000.0
911204090,C (all),66,8712,Grvl,,AllPub,IDOTRR,1Fam,1Story,5,5,1952,1952,Fa,TA,540.0,540.0,N,1044,0.0,0.0,1,0,2,1,4,Basment,1952.0,2.0,504.0,TA,TA,N,,06-2010,55993.0
531450030,RL,75,8285,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1992,1992,Gd,TA,439.0,836.0,Y,1737,0.0,1.0,2,1,3,1,7,Attchd,1992.0,2.0,506.0,TA,TA,Y,,05-2008,175000.0
532378240,RL,-1,6173,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1967,1967,TA,TA,277.0,876.0,Y,902,0.0,0.0,1,0,3,1,6,Attchd,1967.0,1.0,288.0,TA,TA,Y,MnPrv,08-2007,125500.0
906380110,RL,133,11003,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2005,2006,Gd,TA,1308.0,1308.0,Y,1876,0.0,0.0,2,1,3,1,7,BuiltIn,2005.0,3.0,848.0,TA,TA,Y,,07-2006,229800.0
532377060,RL,-1,9819,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1967,1967,TA,Gd,432.0,882.0,Y,900,0.0,0.0,1,0,3,1,5,Detchd,1970.0,1.0,280.0,TA,TA,Y,MnPrv,02-2010,122000.0
905228050,RL,-1,9000,Pave,,AllPub,Sawyer,1Fam,1Story,2,2,1947,1950,TA,TA,0.0,0.0,N,660,0.0,0.0,1,0,2,1,5,,,0.0,0.0,,,N,,06-2009,63900.0
923400025,RL,85,14115,Pave,,AllPub,Mitchel,1Fam,1.5Fin,5,5,1993,1995,TA,TA,64.0,796.0,Y,1362,1.0,0.0,1,1,1,1,5,Attchd,1993.0,2.0,480.0,TA,TA,Y,MnPrv,10-2009,143000.0
527455270,RL,-1,9477,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1966,1966,TA,TA,524.0,864.0,Y,892,0.0,0.0,1,0,3,1,5,Attchd,1966.0,1.0,264.0,TA,TA,Y,GdWo,10-2008,110000.0
908102140,RL,75,9825,Pave,,AllPub,Edwards,1Fam,1Story,5,5,1966,1966,TA,TA,483.0,1092.0,Y,1092,0.0,0.0,1,0,3,1,6,Attchd,1966.0,1.0,264.0,TA,TA,Y,MnPrv,04-2008,123000.0
923228250,RM,21,2001,Pave,,AllPub,MeadowV,Twnhs,2Story,4,5,1970,1970,TA,TA,546.0,546.0,Y,1092,0.0,0.0,1,1,3,1,6,Attchd,1970.0,1.0,286.0,TA,TA,Y,,01-2007,75000.0
905476225,RL,39,3869,Pave,,AllPub,Edwards,TwnhsE,1Story,5,6,1984,1984,Gd,Ex,0.0,1038.0,Y,1038,0.0,0.0,2,0,2,1,5,Attchd,1984.0,1.0,264.0,TA,TA,Y,,07-2007,130000.0
528144020,RL,79,9541,Pave,,AllPub,NridgHt,1Fam,1Story,7,5,2009,2009,Gd,TA,1502.0,1502.0,Y,1502,0.0,0.0,2,0,3,1,7,Attchd,2009.0,2.0,644.0,TA,TA,Y,,09-2009,233170.0
535426130,RL,70,11606,Pave,,AllPub,NAmes,1Fam,2Story,5,5,1969,1969,TA,TA,390.0,1040.0,Y,2080,0.0,1.0,1,2,5,1,9,Attchd,1969.0,2.0,504.0,TA,TA,Y,,09-2007,135000.0
903228070,RM,60,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,5,1924,1950,TA,TA,248.0,468.0,Y,1142,0.0,0.0,1,0,3,1,6,Attchd,1924.0,1.0,320.0,TA,TA,Y,,06-2009,93000.0
527214060,RL,82,16052,Pave,,AllPub,StoneBr,1Fam,2Story,10,5,2006,2006,Ex,TA,644.0,1850.0,Y,2698,1.0,0.0,2,1,4,1,11,Attchd,2006.0,3.0,736.0,TA,TA,Y,,07-2006,535000.0
903481010,RM,60,10320,Pave,,AllPub,IDOTRR,1Fam,1Story,5,8,1912,1991,TA,TA,451.0,451.0,Y,759,0.0,0.0,1,0,1,1,5,Detchd,1997.0,2.0,576.0,TA,TA,N,,08-2008,85000.0
909101140,RL,60,10998,Pave,Grvl,AllPub,Edwards,1Fam,1.5Fin,5,5,1941,1960,TA,TA,156.0,984.0,Y,1604,0.0,0.0,2,0,3,1,6,Detchd,1977.0,2.0,660.0,TA,TA,Y,,07-2009,117000.0
905352030,RL,83,10005,Pave,,AllPub,ClearCr,1Fam,2Story,7,5,1977,1977,TA,TA,768.0,1160.0,Y,2022,0.0,0.0,2,1,4,1,8,Attchd,1977.0,2.0,505.0,TA,TA,Y,,03-2008,192000.0
535154130,RL,66,9240,Pave,,AllPub,NAmes,1Fam,1Story,6,8,1959,1998,Gd,TA,280.0,988.0,Y,988,1.0,0.0,2,0,3,1,6,Attchd,1959.0,1.0,297.0,TA,TA,Y,,06-2009,149500.0
914452120,RL,-1,7540,Pave,,AllPub,Mitchel,1Fam,SFoyer,6,6,1978,1978,TA,TA,115.0,888.0,Y,912,1.0,0.0,1,0,2,1,5,Attchd,1978.0,2.0,470.0,TA,TA,Y,MnPrv,06-2007,156000.0
923202015,RM,78,7060,Pave,,AllPub,Mitchel,Duplex,SFoyer,7,5,1997,1998,TA,Gd,35.0,1344.0,Y,1344,2.0,0.0,2,0,2,2,8,Attchd,1997.0,4.0,784.0,TA,TA,Y,,11-2008,206300.0
907135170,RL,60,8072,Pave,,AllPub,CollgCr,1Fam,1Story,5,5,1994,1995,TA,Gd,244.0,990.0,Y,990,1.0,0.0,1,0,3,1,5,Detchd,2000.0,2.0,480.0,TA,TA,Y,,05-2009,138000.0
527162110,RL,74,10141,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,1998,1998,TA,TA,832.0,832.0,Y,1718,0.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,427.0,TA,TA,Y,,12-2009,185000.0
528458120,FV,75,9000,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2006,2006,Gd,TA,1088.0,1088.0,Y,1959,0.0,0.0,2,1,3,1,8,Attchd,2006.0,3.0,1025.0,TA,TA,Y,,12-2007,270000.0
905452150,RL,75,9525,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,5,1953,1953,TA,TA,532.0,1000.0,Y,1609,0.0,0.0,1,1,5,1,7,Attchd,1953.0,1.0,305.0,Fa,TA,Y,,07-2006,149900.0
916402125,RL,54,13811,Pave,,AllPub,Timber,1Fam,1Story,6,6,1987,1987,TA,TA,92.0,1112.0,Y,1137,1.0,0.0,2,0,2,1,5,Attchd,1987.0,2.0,551.0,TA,TA,Y,,07-2006,176000.0
528120020,RL,87,11146,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2006,2006,Gd,TA,1709.0,1709.0,Y,1717,0.0,0.0,2,0,3,1,7,Attchd,2006.0,3.0,908.0,TA,TA,Y,,07-2009,255500.0
528240030,RL,62,7984,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2004,2005,Gd,TA,868.0,868.0,Y,1630,0.0,0.0,2,1,3,1,7,BuiltIn,2004.0,2.0,436.0,TA,TA,Y,,09-2009,189500.0
